,princeton_positions,o_net_titles,similarity_score
1518,Civil and Environmental Engineer,Civil Engineers,0.5301370307712452
1519,Physical Scientist,Physical Therapists,0.5896366919312492
1520,Reporter,Food Preparation Workers,0.0
1521,Senior Business Intelligence Analyst,Business Intelligence Analysts,0.6593659276232802
1522,Civil Structural Engineer,Civil Engineers,0.5405639734318824
1523,Assistant Baker,Food Preparation Workers,0.0
1524,Master of Science,Food Science Technicians,0.2958680051100523
1525,FP&A Analyst,Food Preparation Workers,0.0
1526,Primary Researcher,Food Preparation Workers,0.0
1527,Strategy Implementation Manager,Food Preparation Workers,0.0
1528,Upper School Mathematics Department Chair,School Psychologists,0.2265271274919253
1529,Faculty Affiliate,Food Preparation Workers,0.0
1530,Portfolio Management Analyst,Management Analysts,0.4073924292473975
1531,Global Offering Development Leader,Training and Development Managers,0.15946752959002447
1532,Associate Clinical Trial Manager,Clinical Data Managers,0.3003592041652514
1533,Senior Clinical Outreach Associate,Clinical Data Managers,0.3191447592380003
1534,Senior Impact Analyst,Food Preparation Workers,0.0
1535,Product Analyst II,Demonstrators and Product Promoters,0.20145949359245927
1536,Solution Specialist,Food Preparation Workers,0.0
1537,Violinist,Food Preparation Workers,0.0
1538,Lead Financial Analyst,Financial Managers,0.5333459447077644
1539,Associate Program Director,Food Preparation Workers,0.0
1540,Associate Managing Director,Food Preparation Workers,0.0
1541,Customer Relationship Executive,Customer Service Representatives,0.33011183130227373
1542,Paid Social Account Director,Healthcare Social Workers,0.27624503659112026
1543,Partner Conformity Manager,Food Preparation Workers,0.0
1544,Software Developer Engineer II,Software Developers,0.2642545055841887
1545,Research Technologist,Operations Research Analysts,0.22454742273811013
1546,Supply Chain Risk And Compliance Manager,Supply Chain Managers,0.6082717087304048
1547,Technical Specialist,Technical Writers,0.4271515518213603
1548,Microbiology Technologist,Food Preparation Workers,0.0
1549,Political Affairs Officer,Political Scientists,0.47778391501537604
1550,Strategic Partnerships,Food Preparation Workers,0.0
1551,Story Editor,Food Preparation Workers,0.0
1552,Health Communications Fellow,Community Health Workers,0.36976633283271076
1553,Senior Legislative Assistant,Food Preparation Workers,0.0
1554,Executive Assistant to Head,Executive Secretaries and Executive Administrative Assistants,0.29701779349497903
1555,Project Development Associate,Project Management Specialists,0.34907833621557854
1556,Instructional Designer and Writer,Instructional Coordinators,0.4341057475086476
1557,Content Acquisitions Manager,Food Preparation Workers,0.0
1558,Independent Writer,Food Preparation Workers,0.0
1559,Senior China Correspondent,Food Preparation Workers,0.0
1560,Co-Coordinator,Food Preparation Workers,0.0
1561,Data Analyst Manager,Data Scientists,0.3932457735351578
1562,Principal Developer,Food Preparation Workers,0.0
1563,Healthcare Associate,Healthcare Social Workers,0.5840435214268961
1564,Senior Counsel to Commissioner,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.1260260411852466
1565,Social Media Marketing Manager,Media Technical Directors/Managers,0.32966063905400883
1566,IT Contract Specialist,Food Preparation Workers,0.0
1567,Economics Teacher,"Economics Teachers, Postsecondary",0.565467236700029
1568,Philanthropy Coordinator,Food Preparation Workers,0.0
1569,Analyst II,Food Preparation Workers,0.0
1570,Advanced Data Scientist,Advanced Practice Psychiatric Nurses,0.338069316424278
1571,Performance Coordinator,"Makeup Artists, Theatrical and Performance",0.3590716016296612
1572,Senior Technical Product Operations Manager,Technical Writers,0.3109271881005653
1573,Summer Legal Intern,"Legal Support Workers, All Other",0.264708159038255
1574,TV Writer,Food Preparation Workers,0.0
1575,Program Development Advisor,Training and Development Managers,0.23560524478031183
1576,Integrative Health Practitioner,Community Health Workers,0.26231331448586376
1577,Visiting Instructor,Food Preparation Workers,0.0
1578,Pharmacy Manager,Pharmacy Technicians,0.7525763485431444
1579,High Meadows fellow,Food Preparation Workers,0.0
1580,Content Specialist,Food Preparation Workers,0.0
1581,West Region Staff,Food Preparation Workers,0.0
1582,Supervising Attorney,Food Preparation Workers,0.0
1583,Policy Program Associate,Climate Change Policy Analysts,0.2619801283804332
1584,physiatrist,Food Preparation Workers,0.0
1585,PGY-3 Resident,Food Preparation Workers,0.0
1586,Underwriter,Food Preparation Workers,0.0
1587,Nursing Student,Nursing Assistants,0.6485427556251202
1588,Business Systems Officer,Computer Systems Analysts,0.34337724714913564
1589,Solutions Engineer II,Food Preparation Workers,0.0
1590,Customer Success,Customer Service Representatives,0.40139579878323794
1591,Licensed Clinical Liaison,Licensed Practical and Licensed Vocational Nurses,0.43976298337097974
1592,Senior Embedded Software Engineer,Software Developers,0.2336314687157818
1593,Senior Content Specialist,Food Preparation Workers,0.0
1594,Director of Solution Sales,Sales Managers,0.33451342465132117
1595,Business Advisor,"Business Teachers, Postsecondary",0.34139751628178716
1596,Philanthropy and Social Impact Associate,Social and Community Service Managers,0.28712298805080094
1597,Professional Staff Member,Food Preparation Workers,0.0
1598,Staffing Manager,Food Preparation Workers,0.0
1599,Director of Research,Operations Research Analysts,0.2539234034676549
1600,Materials Engineer,Materials Engineers,0.6961948357755955
1601,Staff Autopilot Engineer,Food Preparation Workers,0.0
1602,Senior Clinical Research Coordinator,Clinical Research Coordinators,0.49708061070693044
1603,Staff Applied Research Scientist,Operations Research Analysts,0.17143789658274186
1604,Development and Communications Associate,"Communications Teachers, Postsecondary",0.3680070106432622
1605,Teaching Staff,"Teaching Assistants, Postsecondary",0.4490807506988616
1606,Fluid Systems Engineer II,Computer Systems Analysts,0.2519506883742536
1607,English Language Arts Teacher,"English Language and Literature Teachers, Postsecondary",0.45303176454529326
1608,Presidential Postdoctoral Research Fellow,Operations Research Analysts,0.16375148268760717
1609,Energy Manager,Energy Auditors,0.5463778895881715
1610,Senior Development Chemist,Training and Development Managers,0.2124339846085876
1611,Project Assistant,Project Management Specialists,0.4153902407462659
1612,Regional Director,Urban and Regional Planners,0.4102651140171746
1613,Licensed Psychologist,Licensed Practical and Licensed Vocational Nurses,0.49383880806462455
1614,Program Staff,Food Preparation Workers,0.0
1615,Re-entry Housing Project Manager,Data Entry Keyers,0.343442222018166
1616,Multi-Physics Modeler,"Physics Teachers, Postsecondary",0.38561185549027116
1617,Director Of Content,First-Line Supervisors of Security Workers,0.16452527366521086
1618,Financing Quant,Food Preparation Workers,0.0
1619,Space Technology Research Fellow,Atmospheric and Space Scientists,0.37155335652929994
1620,Assistant Artistic Director,Food Preparation Workers,0.0
1621,Assistant Development Director,Training and Development Managers,0.2744467799666646
1622,Chaplain,Food Preparation Workers,0.0
1623,Team Manager,Team Assemblers,0.5623979033217057
1624,Channel Solutions Engineer,Food Preparation Workers,0.0
1625,Mechanical Product Design Engineer,Mechanical Engineers,0.4431535005798346
1626,Technology Operations Manager,Information Technology Project Managers,0.37823977114139257
1627,Middle Reader,"Special Education Teachers, Middle School",0.3450195561004967
1628,Academic and Test Preparation Tutor,Food Preparation Workers,0.35794368306010677
1629,Senior Managing Patent Agent,Food Preparation Workers,0.0
1630,Deputy project director,Project Management Specialists,0.31120316225226063
1631,Rheumatology Fellow,Food Preparation Workers,0.0
1632,Growth Architect,Food Preparation Workers,0.0
1633,Conservation Fellow,Conservation Scientists,0.6597504109856409
1634,Senior Curatorial Operations Associate,Operations Research Analysts,0.24653326454242952
1635,Senior Product Manager,Demonstrators and Product Promoters,0.24260858178185338
1636,Senior Executive Vice President,Executive Secretaries and Executive Administrative Assistants,0.3108843082118815
1637,New Theatre Project Manager,New Accounts Clerks,0.32270492728443045
1638,Principal Data Engineer I,Data Scientists,0.33819515779727205
1639,EL Coach,Food Preparation Workers,0.0
1640,Site Leader,Brownfield Redevelopment Specialists and Site Managers,0.32572615407943184
1641,Production Supervisor,Helpers--Production Workers,0.3962864195504793
1642,IT Specialist,Food Preparation Workers,0.0
1643,Innovation Associate,Food Preparation Workers,0.0
1644,Product Area Lead,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.31030290798412097
1645,Office Manager,"Office Clerks, General",0.553725543382842
1646,Firmwide Strategy Vice President,Food Preparation Workers,0.0
1647,Grants Manager,Food Preparation Workers,0.0
1648,Attending Hospitalist,Food Preparation Workers,0.0
1649,Systems Implementation Manager,Computer Systems Analysts,0.30936716403373277
1650,Senior Sales Consultant,Sales Managers,0.4581401152655216
1651,Sales and Marketing Manager,Sales Managers,0.41941511349582805
1652,Satellite Operations Specialist,Operations Research Analysts,0.23942358846412426
1653,Director of Analytics,First-Line Supervisors of Security Workers,0.1627098699690409
1654,Dean of Students,First-Line Supervisors of Security Workers,0.113994286305735
1655,Ecologist,Food Preparation Workers,0.0
1656,Lead Educator,Food Preparation Workers,0.0
1657,Vice President Commercial,Commercial Pilots,0.3862269321461061
1658,Program Manager 2,Food Preparation Workers,0.0
1659,AAAS Science and Technology Policy Fellow,Information Technology Project Managers,0.22939448361733547
1660,Junior Associate,Food Preparation Workers,0.0
1661,Fundraiser,Food Preparation Workers,0.0
1662,ORISE Post-Doctoral Fellow,Food Preparation Workers,0.0
1663,Visiting Clinical Fellow,Clinical Data Managers,0.33571302987603374
1664,Data scientist and engineer,Data Scientists,0.32767514588305674
1665,Airline Marketing Manager,"Airline Pilots, Copilots, and Flight Engineers",0.38734194341098366
1666,Postdoctoral Research Fellow,Operations Research Analysts,0.2224939177856212
1667,Planning Manager,"Production, Planning, and Expediting Clerks",0.40661837065185424
1668,Front-End Developer,Food Preparation Workers,0.0
1669,Board Member,Food Preparation Workers,0.0
1670,Senior Mechanical Design Engineer,Mechanical Engineers,0.4667595784683534
1671,Strategic Account Manager,Bill and Account Collectors,0.25158691593369475
1672,MSC Student,Food Preparation Workers,0.0
1673,Case Manager,Food Preparation Workers,0.0
1674,Policy Analyst,Climate Change Policy Analysts,0.3173383611051485
1675,Outreach and Community Engagement Specialist,Social and Community Service Managers,0.3146352406085391
1676,Portfolio Analyst,Food Preparation Workers,0.0
1677,Growth Lead,Food Preparation Workers,0.0
1678,Institutional Consulting Analyst,Food Preparation Workers,0.0
1679,Lower School Teacher,School Psychologists,0.30538338948102095
1680,Operations & Strategy Manager,Operations Research Analysts,0.32981805933633235
1681,Assistant Market Editor,Market Research Analysts and Marketing Specialists,0.32450745674780535
1682,Senior HealthCare Data Analyst,Healthcare Social Workers,0.4628917314166954
1683,Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.259531446611232
1684,Chief Technical Officer,Technical Writers,0.34450255080922637
1685,Registrar,Food Preparation Workers,0.0
1686,Global Marketing Lead,Marketing Managers,0.37434361964478996
1687,Brand Marketing Director,Marketing Managers,0.36155025469682855
1688,Product Development Engineer,Biofuels/Biodiesel Technology and Product Development Managers,0.36083267186309853
1689,Experience Designer,Food Preparation Workers,0.0
1690,Content Development and Editor,Training and Development Managers,0.30352115990697726
1691,Communications Strategist,"Communications Teachers, Postsecondary",0.39252293339122657
1692,Attorney Fellow,Food Preparation Workers,0.0
1693,Portfolio Manager,Food Preparation Workers,0.0
1694,Senior Merchant,Food Preparation Workers,0.0
1695,Investment Strategy Associate,Financial and Investment Analysts,0.34450678247428
1696,College Success Advisor,Food Preparation Workers,0.0
1697,Research Engineer,Operations Research Analysts,0.34083380645531275
1698,Hospitalist Physician,Physician Assistants,0.44470638236043974
1699,Epidemiologist I,Food Preparation Workers,0.0
1700,Senior Hydrogen Hubs Manager,Food Preparation Workers,0.0
1701,Recreation Supervisor,Recreation Workers,0.6281764960793177
1702,Laborer,Food Preparation Workers,0.0
1703,Group Manager,Exercise Trainers and Group Fitness Instructors,0.33731766757313913
